period,risk_grade,eligible_accounts,excluded_immature_accounts,bad_events,observed_bad_rate_matured,mean_pd_matured,calibration_gap_matured,oe_ratio_matured,outcome_window,eligibility_status,data_layer,data_status,source_project,source_version,claim_boundary,as_of_period
2012-06,B - Moderate,783,0,106,0.13537675606641125,0.13883900980920702,-0.003462253742795768,0.975062817377093,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-06
2012-06,C - Watch,813,0,163,0.2004920049200492,0.18346978787834764,0.017022217041701565,1.0927794011131053,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-06
2012-06,D - High,1024,0,221,0.2158203125,0.22592139724143362,-0.010101084741433619,0.9552893844285189,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-06
2012-06,E - Very High,678,0,179,0.2640117994100295,0.30158650515095853,-0.037574705740929026,0.8754098572078977,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-06
2012-07,A - Low,521,0,41,0.07869481765834933,0.0852319318273173,-0.006537114168967961,0.923302053246753,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-07
2012-07,B - Moderate,921,0,118,0.1281216069489685,0.13893802623376011,-0.0108164192847916,0.9221493238532609,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-07
2012-07,C - Watch,1029,0,161,0.1564625850340136,0.18317633065466177,-0.026713745620648155,0.8541637692753493,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-07
2012-07,D - High,1326,0,261,0.19683257918552036,0.22530835686557069,-0.02847577768005033,0.8736141966671912,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-07
2012-07,E - Very High,830,0,238,0.28674698795180725,0.30210821840357616,-0.015361230451768904,0.9491532188930777,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-07
2012-08,A - Low,708,0,53,0.0748587570621469,0.08523193182731728,-0.010373174765170384,0.8782947359894789,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-08
2012-08,B - Moderate,1133,0,131,0.11562224183583407,0.1383257172108618,-0.022703475375027718,0.8358694548431739,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-08
2012-08,C - Watch,1238,0,206,0.16639741518578352,0.18327226222373155,-0.016874847037948032,0.907924708118963,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-08
2012-08,D - High,1485,0,279,0.18787878787878787,0.22524808618415673,-0.037369298305368864,0.8340971551038319,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-08
2012-08,E - Very High,855,0,215,0.25146198830409355,0.3034014899706506,-0.05193950166655703,0.8288093388348838,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-08
2012-09,A - Low,711,0,45,0.06329113924050633,0.08523193182731728,-0.021940792586810948,0.7425754395516493,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-09
2012-09,B - Moderate,1194,0,122,0.10217755443886097,0.13851748888097906,-0.036339934442118096,0.7376509295996325,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-09
2012-09,C - Watch,1457,0,214,0.14687714481811942,0.18357081525302835,-0.036693670434908926,0.8001116332989451,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-09
2012-09,D - High,1683,0,304,0.1806298276886512,0.22569729831758253,-0.04506747062893132,0.8003189627661554,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-09
2012-09,E - Very High,1042,0,266,0.255278310940499,0.30333299583009543,-0.04805468488959641,0.8415777856342636,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-09
2012-10,A - Low,628,0,49,0.07802547770700637,0.08523193182731728,-0.007206454120310915,0.915448893791221,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-10
2012-10,B - Moderate,1250,0,138,0.1104,0.13916829747189854,-0.028768297471898546,0.7932841171840335,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-10
2012-10,C - Watch,1448,0,195,0.13466850828729282,0.18346721329711876,-0.04879870500982594,0.7340194788329938,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-10
2012-10,D - High,1841,0,340,0.18468223791417707,0.22507645777387905,-0.040394219859701985,0.8205311196949632,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-10
2012-10,E - Very High,1096,0,240,0.21897810218978103,0.30156058127042185,-0.08258247908064081,0.726149622298991,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-10
2012-11,A - Low,620,0,51,0.08225806451612903,0.08523193182731727,-0.002973867311188233,0.9651085309527726,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-11
2012-11,B - Moderate,1294,0,163,0.12596599690880989,0.13891976754704594,-0.01295377063823605,0.9067535825392943,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-11
2012-11,C - Watch,1399,0,207,0.14796283059328091,0.18316736612440504,-0.035204535531124126,0.8078012679004533,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-11
2012-11,D - High,1905,0,350,0.1837270341207349,0.2249463672692124,-0.041219333148477505,0.8167592851181863,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-11
2012-11,E - Very High,1164,0,258,0.22164948453608246,0.30091261957675147,-0.07926313504066901,0.7365908576644059,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-11
2012-12,A - Low,524,0,44,0.08396946564885496,0.08523193182731728,-0.0012624661784623181,0.9851878732372262,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-12
2012-12,B - Moderate,1251,0,116,0.09272581934452438,0.14004431095864267,-0.04731849161411829,0.6621177162413102,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-12
2012-12,C - Watch,1287,0,208,0.16161616161616163,0.18268842310109187,-0.021072261484930244,0.8846546424385645,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-12
2012-12,D - High,1916,0,327,0.17066805845511482,0.22425499698614376,-0.053586938531028944,0.7610446177288974,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-12
2012-12,E - Very High,1088,0,221,0.203125,0.29836929825191677,-0.09524429825191677,0.6807838513884198,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2012-12
2013-01,A - Low,463,0,37,0.07991360691144708,0.08523193182731731,-0.005318324915870226,0.937601732099123,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-01
2013-01,B - Moderate,1382,0,139,0.10057887120115774,0.14064763119817042,-0.040068759997012676,0.7151124433759116,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-01
2013-01,C - Watch,1546,0,209,0.1351875808538163,0.18303997841448447,-0.04785239756066817,0.7385686013778426,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-01
2013-01,D - High,2205,0,379,0.17188208616780046,0.22394586224415694,-0.05206377607635648,0.7675162400652263,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-01
2013-01,E - Very High,1276,0,286,0.22413793103448276,0.2988858675884299,-0.07474793655394713,0.7499114389146158,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-01
2013-02,A - Low,560,0,37,0.06607142857142857,0.08523193182731728,-0.01916050325588871,0.7751957177890967,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-02
2013-02,B - Moderate,1439,0,141,0.09798471160528145,0.1409028013560402,-0.04291808975075874,0.6954064125218407,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-02
2013-02,C - Watch,1758,0,247,0.14050056882821388,0.1829383462156264,-0.04243777738741253,0.7680214221604922,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-02
2013-02,D - High,2443,0,424,0.1735571019238641,0.22379531001235284,-0.05023820808848875,0.7755171541096382,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-02
2013-02,E - Very High,1361,0,311,0.22850844966936076,0.29878571869640835,-0.07027726902704759,0.7647904011822758,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-02
2013-03,A - Low,777,0,47,0.06048906048906049,0.08523193182731727,-0.024742871338256776,0.7096995127555403,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-03
2013-03,B - Moderate,1714,0,179,0.1044340723453909,0.13994147343357108,-0.03550740108818018,0.7462696353198309,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-03
2013-03,C - Watch,1955,0,249,0.12736572890025574,0.1830380150596616,-0.055672286159405865,0.6958430403582591,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-03
2013-03,D - High,2396,0,407,0.16986644407345575,0.22405292671511556,-0.05418648264165982,0.7581532031913236,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-03
2013-03,E - Very High,1431,0,318,0.2222222222222222,0.29818092466623397,-0.07595870244401176,0.7452596857795802,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-03
2013-04,A - Low,824,0,48,0.05825242718446602,0.08523193182731727,-0.026979504642851246,0.6834577831989938,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-04
2013-04,B - Moderate,2116,0,241,0.11389413988657845,0.13996197032698965,-0.026067830440411194,0.8137506182607349,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-04
2013-04,C - Watch,2296,0,336,0.14634146341463414,0.18297035774102424,-0.036628894326390105,0.7998096807667909,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-04
2013-04,D - High,2754,0,526,0.19099491648511258,0.22420674315542238,-0.03321182667030981,0.8518696351282931,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-04
2013-04,E - Very High,1429,0,353,0.2470258922323303,0.30043764215113433,-0.05341174991880404,0.8222201800800467,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-04
2013-05,A - Low,771,0,43,0.055771725032425425,0.08523193182731725,-0.02946020679489183,0.6543524690420113,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-05
2013-05,B - Moderate,2056,0,221,0.10749027237354086,0.1399904863874988,-0.032500214013957945,0.7678398378872965,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-05
2013-05,C - Watch,2500,0,439,0.1756,0.1831650263620622,-0.007565026362062188,0.9586983033152388,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-05
2013-05,D - High,3290,0,620,0.1884498480243161,0.22439009950398253,-0.035940251479666424,0.8398313849001678,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-05
2013-05,E - Very High,1733,0,397,0.22908251586843623,0.2979730111797186,-0.06889049531128236,0.768802902522833,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-05
2013-06,A - Low,946,0,64,0.06765327695560254,0.0852319318273173,-0.017578654871714755,0.7937550575841729,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-06
2013-06,B - Moderate,2217,0,253,0.11411817771763645,0.1399571287011322,-0.025838950983495743,0.8153795292651876,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-06
2013-06,C - Watch,2533,0,391,0.15436241610738255,0.18297602450792666,-0.02861360840054411,0.8436209963710052,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-06
2013-06,D - High,3422,0,635,0.18556399766218587,0.2247781585207062,-0.039214160858520336,0.8255428324682712,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-06
2013-06,E - Very High,1781,0,418,0.23469960696238068,0.2983345348203427,-0.06363492785796204,0.7866994248712003,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-06
2013-07,A - Low,972,0,51,0.05246913580246913,0.0852319318273173,-0.03276279602484816,0.6156042069863362,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-07
2013-07,B - Moderate,2577,0,300,0.11641443538998836,0.140085358637621,-0.023670923247632647,0.8310250016287167,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-07
2013-07,C - Watch,2846,0,418,0.14687280393534785,0.18322175365405174,-0.03634894971870389,0.8016122594954757,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-07
2013-07,D - High,3688,0,699,0.18953362255965292,0.22478216943878818,-0.035248546879135256,0.8431879763099537,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-07
2013-07,E - Very High,1827,0,386,0.2112753147235906,0.29737298629459574,-0.08609767157100515,0.7104724519741293,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-07
2013-08,A - Low,1169,0,87,0.07442258340461934,0.08523193182731728,-0.010809348422697942,0.8731772448312207,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-08
2013-08,B - Moderate,2770,0,309,0.11155234657039712,0.13950798594220637,-0.027955639371809254,0.7996126230122026,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-08
2013-08,C - Watch,2995,0,457,0.15258764607679465,0.18283387687464686,-0.030246230797852214,0.8345698766832506,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-08
2013-08,D - High,3856,0,668,0.17323651452282157,0.22456498378093523,-0.05132846925811366,0.7714315544929973,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-08
2013-08,E - Very High,1884,0,420,0.2229299363057325,0.29818526610693397,-0.07525532980120148,0.7476222390739664,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-08
2013-09,A - Low,1101,0,69,0.06267029972752043,0.0852319318273173,-0.022561632099796863,0.7352913207985539,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-09
2013-09,B - Moderate,2741,0,306,0.11163808828894564,0.13948032784615758,-0.027842239557211934,0.8003859039683284,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-09
2013-09,C - Watch,2983,0,447,0.14984914515588335,0.1828208997957937,-0.03297175463991034,0.8196499706721773,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-09
2013-09,D - High,4089,0,796,0.1946686231352409,0.2247030315461199,-0.03003440841087901,0.8663373244044796,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-09
2013-09,E - Very High,2073,0,434,0.20935841775205016,0.29806557687487306,-0.0887071591228229,0.7023904603379885,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-09
2013-10,A - Low,1263,0,70,0.055423594615993665,0.08523193182731728,-0.029808337211323616,0.6502679621093619,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-10
2013-10,B - Moderate,2984,0,342,0.1146112600536193,0.13909765893746495,-0.024486398883845656,0.8239625377530317,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-10
2013-10,C - Watch,3158,0,462,0.14629512349588347,0.1826636299167581,-0.036368506420874636,0.800899027149257,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-10
2013-10,D - High,4392,0,786,0.17896174863387979,0.2237819856143465,-0.04482023698046672,0.7997147229817353,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-10
2013-10,E - Very High,2330,0,557,0.2390557939914163,0.2980610585133121,-0.059005264521895806,0.8020363182758391,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-10
2013-11,A - Low,1239,0,79,0.06376109765940274,0.08523193182731728,-0.021470834167914538,0.7480893169074806,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-11
2013-11,B - Moderate,3124,0,333,0.10659411011523688,0.13920232048796863,-0.03260821037273175,0.7657495201342559,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-11
2013-11,C - Watch,3260,0,483,0.148159509202454,0.18265734527791075,-0.034497836075456756,0.8111335954052724,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-11
2013-11,D - High,4654,0,831,0.17855608079071766,0.22384896589472797,-0.045292885104010305,0.7976631925773081,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-11
2013-11,E - Very High,2443,0,540,0.22103970528039296,0.2975212725848434,-0.07648156730445044,0.7429374826210439,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-11
2013-12,A - Low,1292,0,93,0.07198142414860681,0.08523193182731728,-0.013250507678710471,0.8445358752919453,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-12
2013-12,B - Moderate,3304,0,371,0.11228813559322035,0.13930031455808084,-0.027012178964860495,0.8060867338989544,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-12
2013-12,C - Watch,3297,0,461,0.13982408249924175,0.1830551755713522,-0.043231093072110455,0.7638357236435546,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-12
2013-12,D - High,4678,0,834,0.17828131680205217,0.22417597667124797,-0.0458946598691958,0.795273960436448,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-12
2013-12,E - Very High,2441,0,540,0.22122081114297418,0.298991693274483,-0.07777088213150882,0.7398894889694715,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2013-12
2014-01,A - Low,1156,0,97,0.08391003460207612,0.08523193182731728,-0.0013218972252411615,0.9844905870734061,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-01
2014-01,B - Moderate,3043,0,343,0.1127177127834374,0.13925705824097995,-0.02653934545754255,0.8094219008158491,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-01
2014-01,C - Watch,3253,0,496,0.1524746387949585,0.18312405261492282,-0.030649413819964305,0.8326303214552894,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-01
2014-01,D - High,5240,0,907,0.17309160305343513,0.22473162446187175,-0.051640021408436626,0.7702147104036178,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-01
2014-01,E - Very High,2922,0,634,0.21697467488021902,0.298285195017665,-0.08131052013744597,0.7274067855341241,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-01
2014-02,A - Low,1183,0,89,0.07523245984784446,0.08523193182731728,-0.009999471979472818,0.8826792756530254,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-02
2014-02,B - Moderate,2964,0,338,0.11403508771929824,0.1389623720141118,-0.024927284294813556,0.8206184599937445,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-02
2014-02,C - Watch,3124,0,497,0.1590909090909091,0.18312027120450347,-0.024029362113594382,0.8687782518257682,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-02
