policy_version,policy_version_name,application_period,policy_decision,accounts,matured_accounts,observed_bad_accounts,observed_bad_rate_matured,outcome_status,exposure,avg_pd,expected_loss,exceptions,overrides,approve_cutoff,manual_upper_cutoff,segment_overlay_enabled,data_layer,data_status,source_project,source_version,claim_boundary,as_of_period
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-04,APPROVE,8946,8946,1253,0.14006259780907668,ASSESSABLE,142574450.0,0.14991106029957058,7682866.426229622,0,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-04
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-04,DECLINE,1505,1505,452,0.30033222591362124,ASSESSABLE,17469150.0,0.33170742913150686,2585698.8832641626,0,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-04
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-04,MANUAL_REVIEW,7721,7721,1615,0.20916979665846394,ASSESSABLE,103325425.0,0.23565809067797663,10456344.542790297,0,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-04
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-05,APPROVE,8926,8926,1263,0.1414967510643065,ASSESSABLE,141011650.0,0.14876970441384224,7520000.493127949,0,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-05
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-05,DECLINE,1505,1505,410,0.2724252491694352,ASSESSABLE,17067825.0,0.33170742913150686,2529720.103377644,0,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-05
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-05,MANUAL_REVIEW,7667,7667,1648,0.21494717620973,ASSESSABLE,102552450.0,0.23577984019234519,10333153.500313576,0,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-05
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-06,APPROVE,7797,7797,1148,0.1472361164550468,ASSESSABLE,124772500.0,0.1486194909191536,6670576.216384286,0,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-06
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-06,DECLINE,1338,1338,386,0.2884902840059791,ASSESSABLE,15269725.0,0.3317074291315068,2254180.6932209753,0,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-06
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-06,MANUAL_REVIEW,7051,7051,1591,0.225641752942845,ASSESSABLE,96108400.0,0.23647866226619488,9771450.024776606,0,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-06
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-07,APPROVE,12851,12851,1789,0.13921095634580966,ASSESSABLE,202331450.0,0.1496792183359226,10921807.063182682,1,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-07
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-07,DECLINE,2246,2246,633,0.28183437221727514,ASSESSABLE,26547475.0,0.3317074291315068,3908608.3155389987,5,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-07
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-07,MANUAL_REVIEW,12450,12450,2752,0.2210441767068273,ASSESSABLE,169442900.0,0.2368382234300925,17187479.808566175,0,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-07
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-08,APPROVE,8624,8624,1163,0.13485621521335808,ASSESSABLE,137219700.0,0.14670580949472853,7206518.1061349865,48,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-08
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-08,DECLINE,1924,1924,558,0.29002079002079,ASSESSABLE,22345925.0,0.33170742913150686,3248103.526551756,322,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-08
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-08,MANUAL_REVIEW,7182,7182,1615,0.22486772486772486,ASSESSABLE,99991400.0,0.23702443404163812,10083523.133636303,111,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-08
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-09,APPROVE,4811,4811,605,0.125753481604656,ASSESSABLE,76794700.0,0.1449539104413293,3953075.6511430675,45,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-09
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-09,DECLINE,1096,1096,345,0.3147810218978102,ASSESSABLE,13317425.0,0.3317074291315068,1931083.7255348638,209,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-09
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-09,MANUAL_REVIEW,4053,4053,929,0.22921292869479398,ASSESSABLE,56259000.0,0.23748030266650116,5705101.760268248,71,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-09
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-10,APPROVE,15275,15275,2107,0.13793780687397708,ASSESSABLE,240507325.0,0.15170846716615205,13162343.795766903,118,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-10
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-10,DECLINE,4615,4615,1411,0.3057421451787649,ASSESSABLE,54611125.0,0.3317074291315068,7976740.20691992,871,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-10
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-10,MANUAL_REVIEW,16182,16182,3585,0.22154245457916202,ASSESSABLE,223022950.0,0.2381295882826331,22711244.206436694,315,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-10
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-11,APPROVE,10130,10130,1372,0.13543928923988155,ASSESSABLE,161023575.0,0.15098132564765263,8748328.841252718,72,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-11
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-11,DECLINE,2801,2801,866,0.3091752945376651,ASSESSABLE,33245575.0,0.33170742913150686,4836614.248552767,561,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-11
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-11,MANUAL_REVIEW,10026,10026,2183,0.21773389188110912,ASSESSABLE,137287100.0,0.23791933173557572,13954608.821107285,216,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-11
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-12,APPROVE,4643,4643,618,0.13310359681240577,ASSESSABLE,75248750.0,0.14594386995960038,3886617.999846165,31,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-12
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-12,DECLINE,965,965,286,0.29637305699481864,ASSESSABLE,11785825.0,0.33170742913150686,1697016.3684127906,189,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-12
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2014-12,MANUAL_REVIEW,3759,3759,827,0.22000532056397978,ASSESSABLE,51641325.0,0.23712905295380415,5219977.739373302,62,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2014-12
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-01,APPROVE,14088,14088,2015,0.14302952867688812,ASSESSABLE,228084575.0,0.15022994049122979,12262553.59392776,131,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-01
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-01,DECLINE,4169,4169,1269,0.3043895418565603,ASSESSABLE,51103100.0,0.33170742913150686,7438549.049496914,791,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-01
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-01,MANUAL_REVIEW,13959,13959,3174,0.22738018482699335,ASSESSABLE,195713600.0,0.2370406995620937,19851496.47555501,285,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-01
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-02,APPROVE,9677,9677,1306,0.13495918156453446,ASSESSABLE,156630175.0,0.1488700708243433,8349004.913961084,88,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-02
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-02,DECLINE,2745,2745,859,0.3129326047358834,ASSESSABLE,34693100.0,0.3317074291315068,5054626.80025116,566,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-02
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-02,MANUAL_REVIEW,9234,9234,2033,0.22016460905349794,ASSESSABLE,131806950.0,0.2369466219253028,13373331.611971801,183,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-02
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-03,APPROVE,10103,10103,1518,0.1502524002771454,ASSESSABLE,163624550.0,0.15036897153197307,8844462.828282539,93,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-03
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-03,DECLINE,2954,2954,968,0.3276912660798917,ASSESSABLE,36260650.0,0.3317074291315069,5278166.095280028,582,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-03
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-03,MANUAL_REVIEW,9874,9874,2293,0.2322260482074134,ASSESSABLE,140009875.0,0.23721071566619606,14216943.58872525,203,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-03
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-04,APPROVE,14250,14250,2080,0.14596491228070174,ASSESSABLE,227036825.0,0.14926021641277715,12124183.020677391,103,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-04
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-04,DECLINE,3798,3798,1229,0.32359136387572407,ASSESSABLE,46471500.0,0.33170742913150686,6738725.983812427,737,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-04
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-04,MANUAL_REVIEW,13737,13737,3200,0.2329475140132489,ASSESSABLE,192375925.0,0.23697927317340575,19475496.14583628,290,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-04
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-05,APPROVE,13035,13035,1918,0.14714230916762563,ASSESSABLE,207245500.0,0.14850412061742854,11035342.982961256,116,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-05
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-05,DECLINE,3653,3653,1168,0.3197372022994799,ASSESSABLE,44339675.0,0.33170742913150686,6450619.671849396,754,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-05
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-05,MANUAL_REVIEW,12023,12023,2796,0.23255427098062048,ASSESSABLE,167034775.0,0.23716861804477657,16952881.27219442,236,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-05
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-06,APPROVE,11569,11569,1696,0.14659866885642667,ASSESSABLE,182917350.0,0.14786750380988378,9655074.605724808,97,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-06
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-06,DECLINE,3133,3133,1027,0.3278008298755187,ASSESSABLE,38131125.0,0.33170742913150686,5529961.39009832,665,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-06
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-06,MANUAL_REVIEW,10744,10744,2571,0.2392963514519732,ASSESSABLE,147692425.0,0.2372155755886521,14980939.748434808,209,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-06
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-07,APPROVE,18654,18654,2571,0.13782566741717595,ASSESSABLE,294627600.0,0.14724144975356507,15477787.037774274,208,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-07
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-07,DECLINE,5189,5189,1646,0.3172094815956832,ASSESSABLE,62685900.0,0.33170742913150686,9084648.493391734,1048,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-07
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-07,MANUAL_REVIEW,17210,17210,4083,0.23724578733294596,ASSESSABLE,240187725.0,0.23714824885265373,24299557.427659407,426,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-07
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-08,APPROVE,14813,14813,2014,0.1359616553027746,ASSESSABLE,236889550.0,0.14757333484983323,12502295.5195091,139,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-08
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-08,DECLINE,3483,3483,1164,0.3341946597760551,ASSESSABLE,43161575.0,0.3317074291315068,6261324.193266919,713,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-08
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-08,MANUAL_REVIEW,13405,13405,3161,0.23580753450205147,ASSESSABLE,190748600.0,0.23635403976610325,19243126.758772448,298,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-08
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-09,APPROVE,11892,11892,1676,0.14093508240834174,ASSESSABLE,192498325.0,0.14631717341245476,10022360.26765531,115,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-09
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-09,DECLINE,2936,2936,1019,0.3470708446866485,ASSESSABLE,36864125.0,0.33170742913150686,5337860.330080248,558,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-09
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-09,MANUAL_REVIEW,10322,10322,2485,0.24074791707033522,ASSESSABLE,149576525.0,0.2367181290507573,15130414.981300965,242,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-09
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-10,APPROVE,20191,20191,2689,0.133178148680105,ASSESSABLE,318411725.0,0.14735451248698545,16769800.172992371,217,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-10
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-10,DECLINE,4848,4848,1558,0.32136963696369636,ASSESSABLE,57673175.0,0.33170742913150686,8372190.194170483,1024,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-10
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-10,MANUAL_REVIEW,17947,17947,3941,0.2195910179974369,ASSESSABLE,248135200.0,0.23658627394648196,25060837.92064086,384,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-10
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-11,APPROVE,15352,15352,2164,0.1409588327253778,ASSESSABLE,241698625.0,0.14671297415884527,12620893.612617472,169,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-11
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-11,DECLINE,3787,3787,1270,0.3353578030102984,ASSESSABLE,46431825.0,0.33170742913150686,6731109.151970994,801,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-11
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-11,MANUAL_REVIEW,13768,13768,3105,0.22552295177222545,ASSESSABLE,187557175.0,0.23704465391868648,18964698.817996487,354,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-11
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-12,APPROVE,17843,17843,2565,0.1437538530516169,ASSESSABLE,277514025.0,0.14696889568611454,14535837.628392775,186,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-12
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-12,DECLINE,4766,4766,1647,0.34557280738564833,ASSESSABLE,57630975.0,0.3317074291315068,8371460.437826394,1032,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-12
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2015-12,MANUAL_REVIEW,16392,16392,3924,0.23938506588579794,ASSESSABLE,225078125.0,0.23686836631034444,22776522.83692035,360,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-12
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-01,APPROVE,13944,13944,1837,0.13174125071715434,ASSESSABLE,226471850.0,0.14586318004999385,11756335.629691573,166,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-01
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-01,DECLINE,3095,3095,1081,0.3492730210016155,ASSESSABLE,41712575.0,0.33170742913150686,6038984.020594361,790,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-01
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-01,MANUAL_REVIEW,11357,11357,2543,0.2239147662234745,ASSESSABLE,167356400.0,0.2368854087954761,16949052.79368773,284,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-01
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-02,APPROVE,16190,16190,2252,0.1390982087708462,ASSESSABLE,259677850.0,0.14652885738969684,13629853.575519226,146,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-02
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-02,DECLINE,4462,4462,1444,0.32362169430748544,ASSESSABLE,57394750.0,0.3317074291315068,8295728.480535094,1232,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-02
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-02,MANUAL_REVIEW,13945,13945,3037,0.2177841520258157,ASSESSABLE,201880100.0,0.23764198352422986,20466672.748994593,386,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-02
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-03,APPROVE,22916,22916,3387,0.14780066329202304,ASSESSABLE,364739975.0,0.14498625494741899,18688784.574067056,313,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-03
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-03,DECLINE,6363,6363,2223,0.3493635077793494,ASSESSABLE,78735325.0,0.33170742913150686,11369157.196858201,1990,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-03
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-03,MANUAL_REVIEW,19648,19648,4980,0.25346091205211724,ASSESSABLE,276393800.0,0.23795209128582398,27998265.97783449,629,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-03
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-04,APPROVE,11583,11583,2157,0.18622118622118622,ASSESSABLE,180555300.0,0.1450460642072686,9270124.172773542,127,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-04
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-04,DECLINE,2969,2969,1243,0.41865948130683733,ASSESSABLE,35464750.0,0.33170742913150686,5119375.095295343,935,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-04
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-04,MANUAL_REVIEW,9547,9547,2771,0.29024824552215356,ASSESSABLE,130311650.0,0.2375198284327592,13192871.80995042,297,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-04
scenario_4_decline_threshold_30,Scenario 4 20% plus 30% decline sensitivity,2016-05,APPROVE,8261,8261,1549,0.18750756567001572,ASSESSABLE,127987475.0,0.14656307620541556,6630069.754641848,106,0,0.2,0.3,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-05
