account_id,application_period,matured_flag,bad_flag,pd,scorecard_points,risk_grade,exposure,lgd,expected_loss,fico,dti,loan_amount,purpose,policy_decision
78228163,2016-05,1,0,0.2496591956255188,463.2828937420615,D - High,5000,0.46,574.2161499386933,672.0,14.82,5000,credit_card,APPROVE
17683797,2014-06,1,0,0.3317074291315068,434.4320208769221,E - Very High,7125,0.46,1087.1710989785136,677.0,31.67,7125,debt_consolidation,MANUAL_REVIEW
665245,2011-02,1,0,0.0852319318273173,555.1005987184961,A - Low,8000,0.28,190.9195272931908,802.0,11.27,8000,major_purchase,APPROVE
9775326,2013-12,1,0,0.1754251700680272,495.5433283916054,C - Watch,19600,0.38,1306.5666666666666,682.0,4.16,19600,debt_consolidation,APPROVE
65641643,2015-11,1,0,0.1462936758463045,511.14721837075314,B - Moderate,2000,0.38,111.18319364319149,702.0,7.83,2000,vacation,APPROVE
86022178,2016-08,1,0,0.2496591956255188,463.2828937420615,D - High,35000,0.46,4019.5130495708536,667.0,18.1,35000,debt_consolidation,APPROVE
59129478,2015-08,1,0,0.1913770585553211,487.85605718958175,C - Watch,11375,0.38,827.2273356053756,697.0,16.34,11375,debt_consolidation,APPROVE
14009377,2014-08,1,0,0.1462936758463045,511.14721837075314,B - Moderate,10000,0.38,555.9159682159574,687.0,6.28,10000,credit_card,APPROVE
114467135,2017-08,1,0,0.1754251700680272,495.5433283916054,C - Watch,35000,0.38,2333.154761904762,702.0,18.29,35000,debt_consolidation,APPROVE
62105480,2015-10,1,0,0.0852319318273173,555.1005987184961,A - Low,12000,0.32,327.2906182168985,757.0,3.36,12000,debt_consolidation,APPROVE
73954435,2016-03,1,0,0.2056294882353393,481.3918402665517,D - High,8000,0.38,625.1136442354317,687.0,24.77,8000,credit_card,APPROVE
29264097,2014-10,1,0,0.1311719051026586,520.2841954822964,B - Moderate,8000,0.32,335.80007706280617,757.0,17.74,8000,credit_card,APPROVE
61451308,2015-10,1,0,0.2203391130888445,475.0596525482949,D - High,7000,0.38,586.1020408163265,682.0,20.18,7000,credit_card,APPROVE
42344030,2015-03,1,0,0.1754251700680272,495.5433283916054,C - Watch,6400,0.38,426.6340136054421,707.0,4.8,6400,debt_consolidation,APPROVE
126602324,2018-01,0,0,0.2707462755231136,455.37756313396335,E - Very High,13500,0.46,1681.3343709985354,672.0,27.19,13500,debt_consolidation,MANUAL_REVIEW
34433983,2014-11,1,1,0.3317074291315068,434.4320208769221,E - Very High,6000,0.46,915.5125044029588,667.0,36.69,6000,debt_consolidation,MANUAL_REVIEW
12247415,2014-02,1,1,0.1311719051026586,520.2841954822964,B - Moderate,27000,0.32,1133.325260086971,722.0,14.1,27000,debt_consolidation,APPROVE
40684181,2015-02,1,0,0.2056294882353393,481.3918402665517,D - High,16000,0.38,1250.2272884708634,682.0,22.43,16000,credit_card,APPROVE
67888597,2015-12,1,0,0.2203391130888445,475.0596525482949,D - High,6000,0.38,502.3731778425656,712.0,23.66,6000,debt_consolidation,APPROVE
61549345,2015-10,1,0,0.0852319318273173,555.1005987184961,A - Low,8000,0.28,190.9195272931908,762.0,15.67,8000,credit_card,APPROVE
79712317,2016-06,1,0,0.2707462755231136,455.37756313396335,E - Very High,15000,0.46,1868.149301109484,677.0,20.04,15000,debt_consolidation,MANUAL_REVIEW
39612352,2015-01,1,0,0.1311719051026586,520.2841954822964,B - Moderate,22000,0.32,923.450211922717,727.0,22.14,22000,credit_card,APPROVE
41266410,2015-02,1,0,0.2496591956255188,463.2828937420615,D - High,3000,0.46,344.529689963216,662.0,11.28,3000,debt_consolidation,APPROVE
60914302,2015-10,1,1,0.1754251700680272,495.5433283916054,C - Watch,25750,0.38,1716.5352891156465,687.0,16.2,25750,debt_consolidation,APPROVE
75230610,2016-03,1,0,0.1913770585553211,487.85605718958175,C - Watch,10000,0.38,727.2328225102203,702.0,22.34,10000,home_improvement,APPROVE
60914395,2015-10,1,0,0.1311719051026586,520.2841954822964,B - Moderate,17000,0.32,713.5751637584631,752.0,18.93,17000,debt_consolidation,APPROVE
69642543,2016-01,1,0,0.0852319318273173,555.1005987184961,A - Low,19200,0.28,458.20686550365787,787.0,11.4,19200,debt_consolidation,APPROVE
996748,2011-11,1,1,0.2707462755231136,455.37756313396335,E - Very High,17500,0.46,2179.5075179610644,667.0,18.65,17500,debt_consolidation,MANUAL_REVIEW
74515832,2016-03,1,1,0.1754251700680272,495.5433283916054,C - Watch,15000,0.38,999.9234693877552,682.0,19.24,15000,debt_consolidation,APPROVE
38568607,2015-01,1,0,0.3317074291315068,434.4320208769221,E - Very High,2225,0.46,339.5025537160972,662.0,22.71,2225,debt_consolidation,MANUAL_REVIEW
73638200,2016-03,1,0,0.1311719051026586,520.2841954822964,B - Moderate,5000,0.32,209.87504816425383,752.0,15.76,5000,other,APPROVE
58341196,2015-08,1,0,0.1754251700680272,495.5433283916054,C - Watch,9000,0.38,599.954081632653,687.0,17.74,9000,credit_card,APPROVE
6888002,2013-09,1,0,0.1462936758463045,511.14721837075314,B - Moderate,20000,0.38,1111.8319364319148,702.0,13.84,20000,credit_card,APPROVE
1521204,2012-09,1,1,0.2056294882353393,481.3918402665517,D - High,30000,0.38,2344.1761658828686,702.0,20.69,30000,debt_consolidation,APPROVE
69542705,2016-01,1,1,0.2203391130888445,475.0596525482949,D - High,8000,0.38,669.8309037900875,687.0,21.09,8000,debt_consolidation,APPROVE
57812699,2015-08,1,0,0.1754251700680272,495.5433283916054,C - Watch,11500,0.38,766.6079931972789,692.0,14.62,11500,credit_card,APPROVE
46487676,2015-04,1,1,0.2496591956255188,463.2828937420615,D - High,7975,0.46,915.874759152216,667.0,14.33,7975,other,APPROVE
5967865,2013-07,1,0,0.2496591956255188,463.2828937420615,D - High,5600,0.38,531.2747682911041,702.0,27.64,5600,debt_consolidation,APPROVE
104631906,2017-04,1,0,0.2056294882353393,481.3918402665517,D - High,16000,0.38,1250.2272884708634,712.0,21.74,16000,credit_card,APPROVE
103951841,2017-04,1,0,0.2203391130888445,475.0596525482949,D - High,3000,0.38,251.1865889212828,702.0,21.01,3000,medical,APPROVE
9884681,2013-12,1,1,0.2496591956255188,463.2828937420615,D - High,25000,0.46,2871.0807496934667,662.0,16.44,25000,credit_card,APPROVE
46234733,2015-04,1,0,0.1913770585553211,487.85605718958175,C - Watch,27000,0.38,1963.528620777595,697.0,20.2,27000,credit_card,APPROVE
6924590,2013-08,1,0,0.1462936758463045,511.14721837075314,B - Moderate,1000,0.32,46.813976270817456,722.0,29.28,1000,other,APPROVE
68009401,2015-12,1,0,0.2707462755231136,455.37756313396335,E - Very High,16000,0.38,1646.137355180531,687.0,33.18,16000,credit_card,MANUAL_REVIEW
107656879,2017-05,1,0,0.0852319318273173,555.1005987184961,A - Low,38000,0.28,906.8677546426562,807.0,6.96,38000,debt_consolidation,APPROVE
79021140,2016-05,1,0,0.2496591956255188,463.2828937420615,D - High,10300,0.46,1182.8852688737084,662.0,10.29,10300,debt_consolidation,APPROVE
63387806,2015-10,1,0,0.1754251700680272,495.5433283916054,C - Watch,12000,0.38,799.938775510204,682.0,17.58,12000,credit_card,APPROVE
85729737,2016-08,1,1,0.3317074291315068,434.4320208769221,E - Very High,13100,0.46,1998.86896794646,667.0,22.5,13100,medical,MANUAL_REVIEW
95666120,2016-12,1,0,0.1462936758463045,511.14721837075314,B - Moderate,15000,0.38,833.873952323936,682.0,4.76,15000,other,APPROVE
58460477,2015-09,1,0,0.0852319318273173,555.1005987184961,A - Low,22000,0.28,525.0287000562746,762.0,16.39,22000,debt_consolidation,APPROVE
62469191,2015-10,1,0,0.1462936758463045,511.14721837075314,B - Moderate,20000,0.38,1111.8319364319148,692.0,12.84,20000,home_improvement,APPROVE
98869055,2017-02,1,0,0.2707462755231136,455.37756313396335,E - Very High,30000,0.46,3736.298602218968,677.0,25.1,30000,debt_consolidation,MANUAL_REVIEW
78229107,2016-05,1,0,0.3317074291315068,434.4320208769221,E - Very High,5000,0.38,630.2441153498629,712.0,30.96,5000,other,MANUAL_REVIEW
46844700,2015-05,1,0,0.1754251700680272,495.5433283916054,C - Watch,12000,0.38,799.938775510204,707.0,11.65,12000,credit_card,APPROVE
74656529,2016-03,1,1,0.2707462755231136,455.37756313396335,E - Very High,20000,0.46,2490.865734812645,672.0,19.7,20000,debt_consolidation,MANUAL_REVIEW
58380885,2015-08,1,0,0.2056294882353393,481.3918402665517,D - High,6400,0.46,605.3732133648392,662.0,12.45,6400,major_purchase,APPROVE
95357614,2016-12,1,0,0.0852319318273173,555.1005987184961,A - Low,6000,0.28,143.1896454698931,782.0,27.34,6000,vacation,APPROVE
96685180,2017-01,1,0,0.1913770585553211,487.85605718958175,C - Watch,3000,0.46,264.1003408063432,662.0,0.73,3000,debt_consolidation,APPROVE
119286663,2017-09,1,0,0.1913770585553211,487.85605718958175,C - Watch,7500,0.38,545.4246168826653,682.0,10.28,7500,other,APPROVE
18825507,2014-06,1,0,0.1754251700680272,495.5433283916054,C - Watch,10500,0.38,699.9464285714286,687.0,13.86,10500,credit_card,APPROVE
120256722,2017-10,1,0,0.1462936758463045,511.14721837075314,B - Moderate,6000,0.38,333.5495809295744,707.0,5.52,6000,major_purchase,APPROVE
2874980,2013-01,1,0,0.3317074291315068,434.4320208769221,E - Very High,14825,0.46,2262.0788129623106,672.0,26.9,14825,debt_consolidation,MANUAL_REVIEW
53091861,2015-06,1,1,0.2056294882353393,481.3918402665517,D - High,12300,0.46,1163.4516444355504,677.0,8.66,12300,debt_consolidation,APPROVE
72164047,2016-02,1,0,0.3317074291315068,434.4320208769221,E - Very High,9000,0.38,1134.4394076297533,712.0,30.18,9000,credit_card,MANUAL_REVIEW
29694151,2014-10,1,0,0.2496591956255188,463.2828937420615,D - High,10000,0.46,1148.4322998773866,667.0,19.57,10000,debt_consolidation,APPROVE
22273859,2014-07,1,1,0.1754251700680272,495.5433283916054,C - Watch,18000,0.38,1199.908163265306,712.0,10.72,18000,debt_consolidation,APPROVE
7657902,2013-10,1,0,0.2056294882353393,481.3918402665517,D - High,12000,0.38,937.6704663531476,682.0,24.83,12000,credit_card,APPROVE
65048329,2015-11,1,1,0.1311719051026586,520.2841954822964,B - Moderate,20000,0.32,839.5001926570154,722.0,27.92,20000,debt_consolidation,APPROVE
26398967,2014-10,1,1,0.1462936758463045,511.14721837075314,B - Moderate,7000,0.38,389.1411777511702,702.0,9.34,7000,credit_card,APPROVE
70927263,2016-03,1,0,0.2496591956255188,463.2828937420615,D - High,4800,0.46,551.2475039411456,677.0,17.13,4800,debt_consolidation,APPROVE
54858774,2015-07,1,0,0.1311719051026586,520.2841954822964,B - Moderate,14000,0.32,587.6501348599108,727.0,19.87,14000,home_improvement,APPROVE
116988241,2017-08,1,1,0.2496591956255188,463.2828937420615,D - High,10000,0.46,1148.4322998773866,672.0,14.23,10000,major_purchase,APPROVE
10716313,2014-01,1,0,0.0852319318273173,555.1005987184961,A - Low,24000,0.32,654.581236433797,747.0,6.29,24000,debt_consolidation,APPROVE
89964407,2016-09,1,0,0.1462936758463045,511.14721837075314,B - Moderate,14725,0.38,818.5862631979973,687.0,7.42,14725,debt_consolidation,APPROVE
3006351,2013-02,1,0,0.1462936758463045,511.14721837075314,B - Moderate,7725,0.38,429.4450854468271,702.0,12.35,7725,debt_consolidation,APPROVE
131391048,2018-04,0,0,0.0852319318273173,555.1005987184961,A - Low,2000,0.32,54.548436369483085,747.0,5.9,2000,other,APPROVE
83687537,2016-06,1,0,0.3317074291315068,434.4320208769221,E - Very High,12600,0.38,1588.2151706816546,702.0,32.79,12600,other,MANUAL_REVIEW
55950451,2015-07,1,0,0.1913770585553211,487.85605718958175,C - Watch,6500,0.38,472.7013346316433,707.0,15.54,6500,debt_consolidation,APPROVE
46621290,2015-04,1,0,0.0852319318273173,555.1005987184961,A - Low,5000,0.28,119.32470455824424,802.0,8.97,5000,major_purchase,APPROVE
38464877,2015-01,1,1,0.3317074291315068,434.4320208769221,E - Very High,10750,0.38,1355.024848002205,697.0,33.64,10750,debt_consolidation,MANUAL_REVIEW
2934766,2013-01,1,0,0.2203391130888445,475.0596525482949,D - High,5000,0.46,506.77996010434254,662.0,10.62,5000,home_improvement,APPROVE
67347691,2015-12,1,0,0.1462936758463045,511.14721837075314,B - Moderate,30000,0.38,1667.747904647872,717.0,19.48,30000,debt_consolidation,APPROVE
91743942,2016-10,1,0,0.2496591956255188,463.2828937420615,D - High,10200,0.46,1171.4009458749345,672.0,10.68,10200,credit_card,APPROVE
77941739,2016-04,1,0,0.0852319318273173,555.1005987184961,A - Low,28575,0.28,681.9406865503659,762.0,28.35,28575,debt_consolidation,APPROVE
95158695,2016-12,1,0,0.2707462755231136,455.37756313396335,E - Very High,6000,0.46,747.2597204437935,667.0,22.91,6000,debt_consolidation,MANUAL_REVIEW
67809111,2015-12,1,1,0.2056294882353393,481.3918402665517,D - High,12000,0.38,937.6704663531476,702.0,27.78,12000,debt_consolidation,APPROVE
58882600,2015-08,1,0,0.2707462755231136,455.37756313396335,E - Very High,8000,0.46,996.346293925058,672.0,20.51,8000,debt_consolidation,MANUAL_REVIEW
75129826,2016-03,1,0,0.2496591956255188,463.2828937420615,D - High,17925,0.46,2058.564897530216,677.0,13.12,17925,other,APPROVE
79775498,2016-05,1,0,0.2707462755231136,455.37756313396335,E - Very High,29900,0.46,3723.844273544904,662.0,27.14,29900,debt_consolidation,MANUAL_REVIEW
92747721,2016-11,1,0,0.2203391130888445,475.0596525482949,D - High,12000,0.46,1216.271904250422,672.0,8.42,12000,credit_card,APPROVE
37854489,2015-01,1,0,0.2203391130888445,475.0596525482949,D - High,22500,0.46,2280.5098204695414,667.0,17.21,22500,debt_consolidation,APPROVE
1562553,2012-09,1,0,0.2203391130888445,475.0596525482949,D - High,8000,0.46,810.8479361669481,677.0,12.97,8000,debt_consolidation,APPROVE
119809925,2017-10,1,0,0.1311719051026586,520.2841954822964,B - Moderate,8400,0.32,352.5900809159465,757.0,13.95,8400,other,APPROVE
7383121,2013-10,1,1,0.1311719051026586,520.2841954822964,B - Moderate,2000,0.32,83.95001926570154,722.0,22.67,2000,other,APPROVE
94288527,2016-12,1,0,0.2203391130888445,475.0596525482949,D - High,6000,0.32,423.0510971305816,727.0,33.34,6000,small_business,APPROVE
14337842,2014-05,1,0,0.3317074291315068,434.4320208769221,E - Very High,10000,0.46,1525.854174004931,667.0,32.95,10000,debt_consolidation,MANUAL_REVIEW
67317892,2015-12,1,0,0.2496591956255188,463.2828937420615,D - High,3500,0.38,332.04673018194006,697.0,29.96,3500,moving,APPROVE
10088889,2014-01,1,0,0.2707462755231136,455.37756313396335,E - Very High,8500,0.46,1058.617937295374,677.0,21.42,8500,debt_consolidation,MANUAL_REVIEW
117202705,2017-08,1,0,0.1311719051026586,520.2841954822964,B - Moderate,5000,0.32,209.87504816425383,747.0,28.04,5000,debt_consolidation,APPROVE
100226265,2017-03,1,0,0.2496591956255188,463.2828937420615,D - High,14900,0.46,1711.1641268173062,667.0,13.23,14900,debt_consolidation,APPROVE
48956417,2015-05,1,0,0.1913770585553211,487.85605718958175,C - Watch,7800,0.38,567.2416015579719,712.0,12.68,7800,debt_consolidation,APPROVE
112715793,2017-07,1,1,0.2707462755231136,455.37756313396335,E - Very High,6400,0.46,797.0770351400464,672.0,19.55,6400,debt_consolidation,MANUAL_REVIEW
116265519,2017-08,1,0,0.1462936758463045,511.14721837075314,B - Moderate,8000,0.32,374.5118101665397,732.0,34.31,8000,car,APPROVE
112145640,2017-07,1,0,0.2056294882353393,481.3918402665517,D - High,5000,0.46,472.9478229412806,662.0,6.82,5000,other,APPROVE
75708699,2016-03,1,0,0.2056294882353393,481.3918402665517,D - High,20700,0.38,1617.4815544591795,692.0,29.59,20700,debt_consolidation,APPROVE
11448656,2014-02,1,1,0.1462936758463045,511.14721837075314,B - Moderate,22000,0.38,1223.0151300751063,692.0,8.99,22000,debt_consolidation,APPROVE
51958746,2015-06,1,0,0.1311719051026586,520.2841954822964,B - Moderate,9000,0.32,377.77508669565697,732.0,20.79,9000,credit_card,APPROVE
70582208,2016-02,1,0,0.2056294882353393,481.3918402665517,D - High,6000,0.38,468.83523317657375,692.0,28.73,6000,debt_consolidation,APPROVE
7715210,2013-10,1,0,0.3317074291315068,434.4320208769221,E - Very High,9600,0.46,1464.8200070447342,667.0,23.44,9600,debt_consolidation,MANUAL_REVIEW
77428381,2016-04,1,0,0.3317074291315068,434.4320208769221,E - Very High,12000,0.38,1512.585876839671,712.0,36.26,12000,credit_card,MANUAL_REVIEW
130131376,2018-03,0,0,0.1754251700680272,495.5433283916054,C - Watch,14000,0.38,933.2619047619048,687.0,13.52,14000,debt_consolidation,APPROVE
76352792,2016-04,1,1,0.2707462755231136,455.37756313396335,E - Very High,10000,0.46,1245.4328674063224,667.0,11.44,10000,debt_consolidation,MANUAL_REVIEW
113051534,2017-07,1,1,0.2707462755231136,455.37756313396335,E - Very High,20000,0.46,2490.865734812645,662.0,21.37,20000,debt_consolidation,MANUAL_REVIEW
11885881,2014-02,1,0,0.0852319318273173,555.1005987184961,A - Low,6000,0.28,143.1896454698931,767.0,3.0,6000,home_improvement,APPROVE
116271590,2017-08,1,0,0.1311719051026586,520.2841954822964,B - Moderate,7200,0.32,302.2200693565256,732.0,15.6,7200,other,APPROVE
119995477,2017-09,1,0,0.2056294882353393,481.3918402665517,D - High,12000,0.32,789.6172348237034,732.0,46.9,12000,debt_consolidation,APPROVE
113535287,2017-07,1,0,0.1754251700680272,495.5433283916054,C - Watch,16800,0.32,943.0857142857144,757.0,31.51,16800,home_improvement,APPROVE
6160085,2013-07,1,0,0.2707462755231136,455.37756313396335,E - Very High,16000,0.46,1992.692587850116,667.0,23.66,16000,debt_consolidation,MANUAL_REVIEW
78819354,2016-05,1,0,0.2203391130888445,475.0596525482949,D - High,15000,0.46,1520.3398803130276,667.0,15.61,15000,credit_card,APPROVE
65641484,2015-11,1,0,0.3317074291315068,434.4320208769221,E - Very High,10000,0.46,1525.854174004931,672.0,25.94,10000,debt_consolidation,MANUAL_REVIEW
13146570,2014-04,1,0,0.2707462755231136,455.37756313396335,E - Very High,3250,0.46,404.7656819070549,667.0,15.03,3250,debt_consolidation,MANUAL_REVIEW
4566016,2013-05,1,0,0.2707462755231136,455.37756313396335,E - Very High,8875,0.46,1105.3216698231113,667.0,16.29,8875,debt_consolidation,MANUAL_REVIEW
140217751,2018-09,0,0,0.3317074291315068,434.4320208769221,E - Very High,25000,0.46,3814.635435012328,677.0,21.12,25000,debt_consolidation,MANUAL_REVIEW
1865960,2012-11,1,0,0.1913770585553211,487.85605718958175,C - Watch,5000,0.38,363.61641125511017,682.0,13.59,5000,major_purchase,APPROVE
79895127,2016-06,1,1,0.0852319318273173,555.1005987184961,A - Low,16000,0.28,381.8390545863816,767.0,15.12,16000,major_purchase,APPROVE
57814193,2015-08,1,0,0.1754251700680272,495.5433283916054,C - Watch,30000,0.38,1999.84693877551,687.0,12.85,30000,credit_card,APPROVE
87844275,2016-08,1,1,0.0852319318273173,555.1005987184961,A - Low,5000,0.32,136.3710909237077,722.0,12.55,5000,credit_card,APPROVE
9735546,2013-12,1,0,0.2203391130888445,475.0596525482949,D - High,9000,0.46,912.2039281878166,672.0,15.76,9000,debt_consolidation,APPROVE
1515015,2012-09,1,0,0.0852319318273173,555.1005987184961,A - Low,12000,0.28,286.3792909397862,767.0,3.36,12000,other,APPROVE
10175428,2013-12,1,0,0.3317074291315068,434.4320208769221,E - Very High,7500,0.46,1144.3906305036985,672.0,23.14,7500,house,MANUAL_REVIEW
61392084,2015-10,1,1,0.2707462755231136,455.37756313396335,E - Very High,14400,0.46,1793.4233290651046,662.0,25.08,14400,debt_consolidation,MANUAL_REVIEW
19676431,2014-06,1,1,0.1462936758463045,511.14721837075314,B - Moderate,11000,0.38,611.5075650375531,682.0,3.03,11000,debt_consolidation,APPROVE
56128364,2015-07,1,0,0.2056294882353393,481.3918402665517,D - High,28000,0.38,2187.897754824011,697.0,21.46,28000,debt_consolidation,APPROVE
96955453,2017-01,1,0,0.1462936758463045,511.14721837075314,B - Moderate,12000,0.32,561.7677152498095,757.0,20.36,12000,debt_consolidation,APPROVE
121907020,2017-10,1,0,0.3317074291315068,434.4320208769221,E - Very High,2500,0.46,381.4635435012328,677.0,22.45,2500,debt_consolidation,MANUAL_REVIEW
56563126,2015-08,1,0,0.1754251700680272,495.5433283916054,C - Watch,9600,0.38,639.9510204081632,717.0,10.89,9600,other,APPROVE
25336541,2014-08,1,0,0.2056294882353393,481.3918402665517,D - High,20000,0.38,1562.784110588579,707.0,25.52,20000,debt_consolidation,APPROVE
47028546,2015-05,1,0,0.1462936758463045,511.14721837075314,B - Moderate,15000,0.38,833.873952323936,707.0,6.6,15000,other,APPROVE
86081608,2016-08,1,0,0.2203391130888445,475.0596525482949,D - High,7500,0.46,760.1699401565138,677.0,12.0,7500,debt_consolidation,APPROVE
49954209,2015-05,1,1,0.2707462755231136,455.37756313396335,E - Very High,35000,0.38,3600.925464457411,717.0,34.4,35000,credit_card,MANUAL_REVIEW
44026035,2015-04,1,1,0.2707462755231136,455.37756313396335,E - Very High,30000,0.46,3736.298602218968,662.0,26.27,30000,debt_consolidation,MANUAL_REVIEW
61403774,2015-10,1,0,0.2056294882353393,481.3918402665517,D - High,21000,0.38,1640.9233161180082,712.0,21.22,21000,debt_consolidation,APPROVE
134686289,2018-06,0,0,0.2707462755231136,455.37756313396335,E - Very High,15000,0.46,1868.149301109484,672.0,20.98,15000,debt_consolidation,MANUAL_REVIEW
43906251,2015-04,1,0,0.1913770585553211,487.85605718958175,C - Watch,8000,0.38,581.7862580081763,682.0,18.4,8000,debt_consolidation,APPROVE
851757,2011-08,1,0,0.1311719051026586,520.2841954822964,B - Moderate,5000,0.32,209.87504816425383,727.0,11.61,5000,car,APPROVE
65686674,2015-11,1,0,0.1311719051026586,520.2841954822964,B - Moderate,8700,0.38,433.65431826938953,702.0,4.29,8700,credit_card,APPROVE
88981332,2016-08,1,0,0.2056294882353393,481.3918402665517,D - High,25000,0.38,1953.480138235724,692.0,27.85,25000,debt_consolidation,APPROVE
81435394,2016-06,1,0,0.2707462755231136,455.37756313396335,E - Very High,20000,0.46,2490.865734812645,677.0,22.74,20000,credit_card,MANUAL_REVIEW
77191809,2016-04,1,0,0.1913770585553211,487.85605718958175,C - Watch,24000,0.38,1745.3587740245289,687.0,24.42,24000,credit_card,APPROVE
59160672,2015-09,1,0,0.1913770585553211,487.85605718958175,C - Watch,18000,0.38,1309.0190805183963,682.0,11.08,18000,other,APPROVE
57024523,2015-08,1,1,0.1754251700680272,495.5433283916054,C - Watch,7000,0.38,466.6309523809524,697.0,5.98,7000,vacation,APPROVE
60276879,2015-10,1,0,0.0852319318273173,555.1005987184961,A - Low,16225,0.28,387.20866629150254,802.0,29.74,16225,debt_consolidation,APPROVE
1033115,2011-11,1,0,0.1462936758463045,511.14721837075314,B - Moderate,16775,0.38,932.5490366822684,692.0,12.42,16775,credit_card,APPROVE
11956471,2014-02,1,0,0.1462936758463045,511.14721837075314,B - Moderate,7000,0.38,389.1411777511702,707.0,12.61,7000,debt_consolidation,APPROVE
30034836,2014-10,1,0,0.2496591956255188,463.2828937420615,D - High,10550,0.46,1211.596076370643,677.0,18.17,10550,debt_consolidation,APPROVE
81375734,2016-06,1,0,0.3317074291315068,434.4320208769221,E - Very High,12000,0.38,1512.585876839671,687.0,30.21,12000,credit_card,MANUAL_REVIEW
34652872,2014-11,1,0,0.1754251700680272,495.5433283916054,C - Watch,8000,0.38,533.2925170068027,687.0,16.98,8000,credit_card,APPROVE
70221600,2016-01,1,0,0.2203391130888445,475.0596525482949,D - High,13000,0.46,1317.6278962712906,672.0,19.77,13000,debt_consolidation,APPROVE
61098157,2015-10,1,1,0.2203391130888445,475.0596525482949,D - High,8500,0.46,861.5259321773823,677.0,15.77,8500,credit_card,APPROVE
808963,2011-07,1,0,0.0852319318273173,555.1005987184961,A - Low,5000,0.28,119.32470455824424,797.0,20.96,5000,car,APPROVE
76142476,2016-04,1,0,0.2056294882353393,481.3918402665517,D - High,8000,0.46,756.716516706049,677.0,18.94,8000,debt_consolidation,APPROVE
132172491,2018-04,0,0,0.1913770585553211,487.85605718958175,C - Watch,20000,0.38,1454.465645020441,682.0,15.66,20000,debt_consolidation,APPROVE
10097720,2013-12,1,0,0.2056294882353393,481.3918402665517,D - High,15000,0.38,1172.0880829414343,682.0,21.24,15000,debt_consolidation,APPROVE
126407486,2018-01,0,0,0.1754251700680272,495.5433283916054,C - Watch,12000,0.38,799.938775510204,707.0,19.28,12000,home_improvement,APPROVE
65615269,2015-11,1,0,0.1913770585553211,487.85605718958175,C - Watch,3000,0.38,218.1698467530661,692.0,16.87,3000,debt_consolidation,APPROVE
120636751,2017-10,1,1,0.2056294882353393,481.3918402665517,D - High,10000,0.46,945.8956458825612,667.0,10.9,10000,debt_consolidation,APPROVE
59581443,2015-09,1,0,0.3317074291315068,434.4320208769221,E - Very High,6300,0.46,961.2881296231068,662.0,37.14,6300,debt_consolidation,MANUAL_REVIEW
109837902,2017-06,1,1,0.3317074291315068,434.4320208769221,E - Very High,10075,0.46,1537.2980803099683,662.0,22.95,10075,renewable_energy,MANUAL_REVIEW
92842229,2016-11,1,1,0.3317074291315068,434.4320208769221,E - Very High,1500,0.46,228.8781261007397,677.0,20.18,1500,debt_consolidation,MANUAL_REVIEW
10131882,2014-01,1,0,0.1311719051026586,520.2841954822964,B - Moderate,20000,0.32,839.5001926570154,747.0,28.56,20000,credit_card,APPROVE
75597954,2016-03,1,1,0.2496591956255188,463.2828937420615,D - High,30000,0.46,3445.29689963216,672.0,14.21,30000,home_improvement,APPROVE
48202964,2015-05,1,0,0.2056294882353393,481.3918402665517,D - High,12000,0.46,1135.0747750590735,677.0,6.11,12000,credit_card,APPROVE
7657517,2013-10,1,0,0.1311719051026586,520.2841954822964,B - Moderate,11400,0.32,478.5151098144988,737.0,27.7,11400,debt_consolidation,APPROVE
1181565,2012-03,1,0,0.1311719051026586,520.2841954822964,B - Moderate,19200,0.32,805.9201849507348,742.0,22.27,19200,home_improvement,APPROVE
3152803,2013-02,1,0,0.2707462755231136,455.37756313396335,E - Very High,9450,0.38,972.2498754035008,707.0,30.93,9450,credit_card,MANUAL_REVIEW
70995887,2016-02,1,0,0.1311719051026586,520.2841954822964,B - Moderate,20000,0.28,734.5626685748887,777.0,30.57,20000,debt_consolidation,APPROVE
55260617,2015-07,1,0,0.2707462755231136,455.37756313396335,E - Very High,18775,0.38,1931.639302719654,687.0,30.9,18775,credit_card,MANUAL_REVIEW
32799736,2014-10,1,0,0.2707462755231136,455.37756313396335,E - Very High,5400,0.46,672.5337483994142,662.0,13.23,5400,moving,MANUAL_REVIEW
85627075,2016-08,1,0,0.1754251700680272,495.5433283916054,C - Watch,5000,0.38,333.3078231292517,702.0,15.85,5000,debt_consolidation,APPROVE
85226142,2016-07,1,1,0.3317074291315068,434.4320208769221,E - Very High,2400,0.46,366.2050017611836,662.0,28.73,2400,other,MANUAL_REVIEW
42433532,2015-03,1,0,0.2056294882353393,481.3918402665517,D - High,4500,0.38,351.62642488243034,682.0,25.48,4500,medical,APPROVE
5940216,2013-07,1,0,0.2496591956255188,463.2828937420615,D - High,12000,0.46,1378.118759852864,667.0,10.82,12000,debt_consolidation,APPROVE
10134709,2013-12,1,0,0.2203391130888445,475.0596525482949,D - High,21000,0.38,1758.3061224489795,687.0,27.24,21000,debt_consolidation,APPROVE
46558671,2015-04,1,1,0.2496591956255188,463.2828937420615,D - High,10000,0.46,1148.4322998773866,667.0,11.18,10000,debt_consolidation,APPROVE
