loan_id,reporting_date,issue_date,stage,stage_reason,primary_stage_trigger,relative_sicr_eligible_flag,pd_origination_proxy,pd_current_proxy,pd_12m,pd_lifetime,lgd_base,ead_current,eir_proxy,remaining_term_months,ecl_upside,ecl_base,ecl_downside,ecl_weighted,ecl_severe,ecl_data_supported_12m_upside,ecl_data_supported_12m_base,ecl_data_supported_12m_downside,ecl_data_supported_12m_weighted,ecl_data_supported_12m_severe,risk_grade,pd_band,purpose,fico_band,dti_band,term,home_ownership,state,bad_flag,exception_flag,p6_ead_original,p6_lgd_original,p6_expected_loss_original
68634305,2018-12-31,2016-01-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.3317074291315068,0.3317074291315068,0.3317074291315068,0.0330280279794297,0.46,359.81346818572456,0.1199,1,3.66898571712169,5.415263834441194,9.377103588456569,6.143782055347112,19.96903605528356,3.66898571712169,5.415263834441194,9.377103588456569,6.143782055347112,19.96903605528356,E - Very High,>25%,debt_consolidation,C,20-30,36 months,RENT,TX,0,0,10950,0.46,1670.8103205353998
76311714,2018-12-31,2016-04-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1913770585553211,0.1913770585553211,0.1913770585553211,0.0683587998407799,0.38,2119.982138792493,0.1446,4,37.23527938119374,53.559092643687336,88.01429730199553,59.724321818890346,163.47550024892837,37.23527938119374,53.559092643687336,88.01429730199553,59.724321818890346,163.47550024892837,C - Watch,15-20%,credit_card,B,20-30,36 months,MORTGAGE,VA,0,0,15875,0.38,1154.4821057349748
124980997,2018-12-31,2017-11-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1462936758463045,0.1462936758463045,0.1462936758463045,0.4617819154357675,0.38,13524.245425209156,0.1602,47,490.6662101836537,695.6761328678203,1113.2816743101685,769.3260298257824,1957.9538835343176,490.6662101836537,695.6761328678203,1113.2816743101685,769.3260298257824,1957.9538835343176,B - Moderate,10-15%,debt_consolidation,B,00-10,60 months,MORTGAGE,IN,0,0,16000,0.38,889.4655491455318
93911538,2018-12-31,2016-11-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1913770585553211,0.1913770585553211,0.1913770585553211,0.1769354683993339,0.38,2568.792570509275,0.1144,11,115.42462361226404,163.93697737934897,263.18687046933536,181.4725975867828,465.9044766693948,115.42462361226404,163.93697737934897,263.18687046933536,181.4725975867828,465.9044766693948,C - Watch,15-20%,debt_consolidation,B,10-20,36 months,OWN,OH,0,0,7500,0.38,545.4246168826653
68444688,2018-12-31,2016-01-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1311719051026586,0.1311719051026586,0.1311719051026586,0.0116491168500664,0.32,274.23499690667086,0.1148,1,0.7053494115701087,1.0130544230760838,1.6595132914107351,1.1285133884338503,3.057038639406783,0.7053494115701087,1.0130544230760838,1.6595132914107351,1.1285133884338503,3.057038639406783,B - Moderate,10-15%,debt_consolidation,A-,10-20,36 months,RENT,CA,0,0,8400,0.32,352.5900809159465
114793619,2018-12-31,2017-08-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.3317074291315068,0.3317074291315068,0.3317074291315068,0.4891684384761556,0.46,2071.535325280981,0.0993,20,313.3288593367224,433.2788289817411,661.8690509941393,472.4338890380879,1055.4249786246785,212.47136334440376,301.34308652694585,482.58033422402127,333.3216399738334,850.5814544248523,E - Very High,>25%,debt_consolidation,C,20-30,36 months,RENT,PA,0,0,3500,0.46,534.048960901726
95335175,2018-12-31,2016-12-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1311719051026586,0.1311719051026586,0.1311719051026586,0.3441544620523596,0.32,10169.670921619554,0.1349,36,281.75983456923274,399.4436797265287,639.1026395157988,441.7058429002518,1123.5537034006022,281.75983456923274,399.4436797265287,639.1026395157988,441.7058429002518,1123.5537034006022,B - Moderate,10-15%,debt_consolidation,A-,10-20,60 months,OWN,MA,0,0,15000,0.32,629.6251444927616
75122020,2018-12-31,2016-03-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1311719051026586,0.1311719051026586,0.1311719051026586,0.0345418255876018,0.38,716.331333825945,0.0532,3,6.50647721686384,9.321984532627424,15.202517988314394,10.369791799184627,27.75514212503262,6.50647721686384,9.321984532627424,15.202517988314394,10.369791799184627,27.75514212503262,B - Moderate,10-15%,debt_consolidation,B,00-10,36 months,MORTGAGE,MA,0,0,8000,0.38,398.7625915120824
103851229,2018-12-31,2017-03-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1311719051026586,0.1311719051026586,0.1311719051026586,0.1611828136222111,0.32,13403.113099801332,0.0824,15,380.67671939242086,539.6128497650869,863.1877513174378,596.6661555972747,1516.8529254451173,380.67671939242086,539.6128497650869,863.1877513174378,596.6661555972747,1516.8529254451173,B - Moderate,10-15%,credit_card,A-,20-30,36 months,RENT,NY,0,0,30000,0.32,1259.2502889855232
93102921,2018-12-31,2016-11-01,Stage 1,No SICR proxy,No SICR proxy,0,0.0852319318273173,0.0852319318273173,0.0852319318273173,0.0784156737638062,0.32,6560.1935047813495,0.0699,11,112.26480185655436,159.2385538272183,255.01414077922848,176.13638776962125,449.0929382096811,112.26480185655436,159.2385538272183,255.01414077922848,176.13638776962125,449.0929382096811,A - Low,<=10%,debt_consolidation,A-,10-20,36 months,MORTGAGE,CA,0,0,20000,0.32,545.4843636948308
89856272,2018-12-31,2016-09-01,Stage 1,No SICR proxy,No SICR proxy,0,0.0852319318273173,0.0852319318273173,0.0852319318273173,0.2172821469968971,0.32,21582.96764216285,0.1099,33,392.9643709276153,557.0109457309245,890.9567962345768,615.8904221363412,1565.404762504491,392.9643709276153,557.0109457309245,890.9567962345768,615.8904221363412,1565.404762504491,A - Low,<=10%,moving,A-,00-10,60 months,MORTGAGE,NJ,0,0,35000,0.32,954.597636465954
74682315,2018-12-31,2016-03-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1311719051026586,0.1311719051026586,0.1311719051026586,0.0345418255876018,0.32,2114.943420665953,0.1075,3,16.042692931097765,22.98490652678056,37.48481537642909,25.56855169984027,68.43753480779208,16.042692931097765,22.98490652678056,37.48481537642909,25.56855169984027,68.43753480779208,B - Moderate,10-15%,debt_consolidation,A-,20-30,36 months,RENT,CA,0,0,22000,0.32,923.450211922717
71552481,2018-12-31,2016-02-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2707462755231136,0.2707462755231136,0.2707462755231136,0.051261679253012,0.46,415.7431134753624,0.1147,2,6.634487894433206,9.6718881772156,16.31915127404787,10.878093909006306,32.287031592106565,6.634487894433206,9.6718881772156,16.31915127404787,10.878093909006306,32.287031592106565,E - Very High,>25%,debt_consolidation,C,10-20,36 months,RENT,WA,0,0,6400,0.46,797.0770351400464
54354071,2018-12-31,2015-07-01,Stage 1,No SICR proxy,No SICR proxy,0,0.0852319318273173,0.0852319318273173,0.0852319318273173,0.1315548166894925,0.32,10569.745246001556,0.1099,19,192.4449575389311,272.7828671766605,436.32490756259546,301.6176908274848,766.6197633650324,192.4449575389311,272.7828671766605,436.32490756259546,301.6176908274848,766.6197633650324,A - Low,<=10%,home_improvement,A-,00-10,60 months,MORTGAGE,NY,0,0,28000,0.32,763.6781091727631
100014267,2018-12-31,2017-03-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2496591956255188,0.2496591956255188,0.2496591956255188,0.3016498903991258,0.46,1852.77653708764,0.1274,15,169.4308732651706,238.61710895041065,377.1804245093005,262.8800024873471,646.8226564260437,141.08959421951585,200.08413864116855,320.3395497178636,221.2988097470944,564.0607580247405,D - High,20-25%,credit_card,C,10-20,36 months,RENT,CO,0,0,4000,0.46,459.37291995095467
63416387,2018-12-31,2015-11-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2056294882353393,0.2056294882353393,0.2056294882353393,0.3567531984930467,0.38,7393.392308595579,0.1318,23,643.8557306064043,895.3622018060441,1383.65217438584,979.708724271047,2271.8732376826874,382.13792522209445,541.8578286986665,867.3098762193906,599.2628550573617,1526.166291448202,D - High,20-25%,credit_card,B,20-30,60 months,MORTGAGE,GA,1,0,16000,0.38,1250.2272884708634
117140451,2018-12-31,2017-08-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1462936758463045,0.1462936758463045,0.1462936758463045,0.4400733200854831,0.38,28056.10324129284,0.1505,44,1022.337932313785,1449.4568834713202,2319.4483105084414,1602.8868975569703,4078.912513216767,1022.337932313785,1449.4568834713202,2319.4483105084414,1602.8868975569703,4078.912513216767,B - Moderate,10-15%,credit_card,B,10-20,60 months,MORTGAGE,VA,0,0,35000,0.38,1945.7058887558508
104627801,2018-12-31,2017-04-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1754251700680272,0.1754251700680272,0.1754251700680272,0.226773436940309,0.38,3715.111301977813,0.1699,16,160.98522534620307,228.27674874804725,365.396802743213,252.46303373656204,642.9793736863346,160.98522534620307,228.27674874804725,365.396802743213,252.46303373656204,642.9793736863346,C - Watch,15-20%,debt_consolidation,B,10-20,36 months,MORTGAGE,NC,0,0,7325,0.38,488.2959608843537
77409698,2018-12-31,2016-05-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2707462755231136,0.2707462755231136,0.2707462755231136,0.1232695173587498,0.46,920.1264047794684,0.0789,5,35.43475512886343,51.21270121458337,84.9850775274793,57.28910337994935,161.88882511427718,35.43475512886343,51.21270121458337,84.9850775274793,57.28910337994935,161.88882511427718,E - Very High,>25%,debt_consolidation,C,10-20,36 months,RENT,VA,0,0,6000,0.46,747.2597204437935
121267274,2018-12-31,2017-10-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2056294882353393,0.2056294882353393,0.2056294882353393,0.3442941738121471,0.38,21101.5229814587,0.1091,22,1809.8482302590417,2520.335579598628,3904.399954539557,2759.778570932922,6440.2714309639705,1102.155745198916,1562.6856101294995,2500.87469145072,1728.1534007202172,4399.189974631737,D - High,20-25%,debt_consolidation,B,20-30,36 months,MORTGAGE,OH,0,0,32500,0.38,2539.5241797064414
77851819,2018-12-31,2016-05-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2203391130888445,0.2203391130888445,0.2203391130888445,0.0985103848413555,0.38,3868.37671713164,0.1199,5,97.86522583758278,140.83421661848524,231.6889372556641,157.10254816064457,431.8141172495812,97.86522583758278,140.83421661848524,231.6889372556641,157.10254816064457,431.8141172495812,D - High,20-25%,debt_consolidation,B,20-30,36 months,OWN,NE,0,0,24000,0.38,2009.4927113702624
111863934,2018-12-31,2017-07-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2496591956255188,0.2496591956255188,0.2496591956255188,0.3654107261711945,0.46,18440.62867073112,0.2387999999999999,19,1887.9911045364247,2638.764505367344,4113.984331609804,2894.953451803321,6865.3998732874215,1338.4364096221443,1899.0292144519144,3043.2893148756225,2101.0053188333754,5370.130155709246,D - High,20-25%,debt_consolidation,C,10-20,36 months,RENT,FL,1,0,30000,0.46,3445.29689963216
114659216,2018-12-31,2017-08-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.3317074291315068,0.3317074291315068,0.3317074291315068,0.4891684384761556,0.46,14983.157424978564,0.1903,20,2131.024464634842,2951.79125955001,4524.080411554383,3221.748528313828,7272.017828624918,1476.2628562053235,2095.037478122014,3359.1911293398757,2318.2596976389755,5939.221175337562,E - Very High,>25%,debt_consolidation,C,40+,36 months,MORTGAGE,SD,0,0,24000,0.46,3662.0500176118353
40400983,2018-12-31,2015-02-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2707462755231136,0.2707462755231136,0.2707462755231136,0.3081290460413122,0.46,11783.45909674016,0.2167,14,1056.0706355800828,1491.0254825314505,2367.715545776549,1644.9547713000202,4099.160877278885,936.3056588809128,1328.496109951314,2129.112929620867,1469.821747208142,3758.0095555951434,E - Very High,>25%,debt_consolidation,C,20-30,60 months,OWN,NY,1,0,35000,0.46,4359.015035922129
69187030,2018-12-31,2016-01-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2203391130888445,0.2203391130888445,0.2203391130888445,0.4046071145065627,0.46,9035.357122306254,0.1399,25,1070.1822215421028,1480.9449294855694,2268.5148369291005,1616.223000154932,3661.467714081971,603.6284414056424,855.9901705136541,1370.3275993404116,946.7202683541416,2412.1822151640376,D - High,20-25%,credit_card,C,10-20,60 months,OWN,OH,1,0,18000,0.46,1824.4078563756327
78270063,2018-12-31,2016-04-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1754251700680272,0.1754251700680272,0.1754251700680272,0.0622724160480596,0.38,892.7760810746186,0.2332,4,14.08690919182087,20.23446567826369,33.16252504192482,22.54434704621255,61.221839868353264,14.08690919182087,20.23446567826369,33.16252504192482,22.54434704621255,61.221839868353264,C - Watch,15-20%,renewable_energy,B,10-20,36 months,MORTGAGE,MA,0,0,6025,0.38,401.6359268707483
40933384,2018-12-31,2015-02-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2056294882353393,0.2056294882353393,0.2056294882353393,0.2355302593112027,0.38,4095.356605403984,0.1099,14,243.92332978151777,344.55592504039,547.6671769695768,380.23884873385583,950.1755673723092,213.82506434410388,303.17162902455976,485.1894164874956,335.2740911882253,853.4878260641884,D - High,20-25%,credit_card,B,20-30,60 months,RENT,CO,1,0,14400,0.38,1125.204559623777
110241609,2018-12-31,2017-06-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1311719051026586,0.1311719051026586,0.1311719051026586,0.1901570905739555,0.32,4211.146336591761,0.0707,18,120.29167117529715,170.51002851967965,272.74184267206186,188.53522845611784,479.23384034820856,120.29167117529715,170.51002851967965,272.74184267206186,188.53522845611784,479.23384034820856,B - Moderate,10-15%,debt_consolidation,A-,10-20,36 months,RENT,NE,0,0,8000,0.32,335.80007706280617
39429995,2018-12-31,2015-01-01,Stage 1,No SICR proxy,No SICR proxy,0,0.0852319318273173,0.0852319318273173,0.0852319318273173,0.091997775216158,0.28,7485.346324638827,0.1144,13,118.99695174643686,168.674359811912,269.80301367363955,186.50491206752264,474.05220531713104,118.99695174643686,168.674359811912,269.80301367363955,186.50491206752264,474.05220531713104,A - Low,<=10%,debt_consolidation,A+,00-10,60 months,MORTGAGE,GA,0,0,28000,0.28,668.2183455261677
123962561,2018-12-31,2017-11-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1754251700680272,0.1754251700680272,0.1754251700680272,0.5302128616509589,0.46,16663.465754880293,0.1261999999999999,47,891.4854476550557,1263.959565324426,2022.6982651475869,1397.7731226298106,3557.497930934397,891.4854476550557,1263.959565324426,2022.6982651475869,1397.7731226298106,3557.497930934397,C - Watch,15-20%,car,C,00-10,60 months,MORTGAGE,FL,0,0,20000,0.46,1613.9115646258504
71975866,2018-12-31,2016-02-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2707462755231136,0.2707462755231136,0.2707462755231136,0.051261679253012,0.38,1823.328247575606,0.1953,2,23.8288729944794,34.73850563544793,58.61445847932659,39.07104895027231,115.97179764385284,23.8288729944794,34.73850563544793,58.61445847932659,39.07104895027231,115.97179764385284,E - Very High,>25%,debt_consolidation,B,30-40,36 months,MORTGAGE,CT,1,0,25300,0.38,2602.9546928792142
69542962,2018-12-31,2016-01-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2707462755231136,0.2707462755231136,0.2707462755231136,0.0259680083554811,0.46,255.17935859581667,0.098,1,2.06861418640543,3.024534112067408,5.132297205496713,3.408086896575438,10.288283867807246,2.06861418640543,3.024534112067408,5.132297205496713,3.408086896575438,10.288283867807246,E - Very High,>25%,credit_card,C,20-30,36 months,MORTGAGE,TX,0,0,8000,0.46,996.346293925058
137525305,2018-12-31,2018-07-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1754251700680272,0.1754251700680272,0.1754251700680272,0.3924327476670318,0.38,7040.441067612259,0.1106,31,313.4181590471862,444.3470214462333,711.0196993072182,491.3758615516225,1250.302037381894,313.4181590471862,444.3470214462333,711.0196993072182,491.3758615516225,1250.302037381894,C - Watch,15-20%,debt_consolidation,B,10-20,36 months,MORTGAGE,FL,0,0,8000,0.38,533.2925170068027
33571338,2018-12-31,2014-11-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2056294882353393,0.2056294882353393,0.2056294882353393,0.1902433537241865,0.38,3242.340329653984,0.1431,11,154.7420199322509,219.83979408444745,353.12034456035843,243.3952655805957,625.8457028900862,154.7420199322509,219.83979408444745,353.12034456035843,243.3952655805957,625.8457028900862,D - High,20-25%,credit_card,B,20-30,60 months,RENT,NY,0,0,13500,0.38,1054.879274647291
92818246,2018-12-31,2016-11-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2496591956255188,0.2496591956255188,0.2496591956255188,0.5673160226940102,0.46,9012.338115745535,0.2949,35,1263.1808142482505,1719.161861079419,2559.2197018138363,1860.779164238348,3929.3355055013385,639.6887564532607,907.8287556699304,1455.4900663211258,1004.5230834502288,2570.892681075243,D - High,20-25%,debt_consolidation,C,10-20,60 months,RENT,PA,1,0,12075,0.46,1386.7320021019443
71348033,2018-12-31,2016-02-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2707462755231136,0.2707462755231136,0.2707462755231136,0.051261679253012,0.38,1529.623641139042,0.0697,2,20.268395843295583,29.54751851114336,49.85434237077654,33.232356075874485,98.63327605852407,20.268395843295583,29.54751851114336,49.85434237077654,33.232356075874485,98.63327605852407,E - Very High,>25%,credit_card,B,30-40,36 months,MORTGAGE,TX,0,0,25000,0.38,2572.0896174695795
132762121,2018-12-31,2018-05-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1754251700680272,0.1754251700680272,0.1754251700680272,0.3725833900232445,0.38,4974.580788999851,0.1041,29,222.1305386970593,314.9181057313814,503.8958223007974,348.24439981858706,886.0133746345218,222.1305386970593,314.9181057313814,503.8958223007974,348.24439981858706,886.0133746345218,C - Watch,15-20%,credit_card,B,10-20,36 months,OWN,NY,0,0,6000,0.38,399.969387755102
69276339,2018-12-31,2016-01-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1913770585553211,0.1913770585553211,0.1913770585553211,0.0175461213568536,0.38,108.50181806777618,0.0791,1,0.4969513691365999,0.7188637758678926,1.1938048371614562,0.8043121801815896,2.266919159567612,0.4969513691365999,0.7188637758678926,1.1938048371614562,0.8043121801815896,2.266919159567612,C - Watch,15-20%,debt_consolidation,B,10-20,36 months,RENT,CA,0,0,3500,0.38,254.5314878785772
107415442,2018-12-31,2017-05-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1913770585553211,0.1913770585553211,0.1913770585553211,0.5160516278633454,0.38,16088.643469974988,0.1505,41,767.2917036856356,1088.0131621952169,1741.5513965610032,1203.2895020102262,3064.641283519046,767.2917036856356,1088.0131621952169,1741.5513965610032,1203.2895020102262,3064.641283519046,C - Watch,15-20%,debt_consolidation,B,20-30,60 months,MORTGAGE,NY,1,0,21175,0.38,1539.9155016653915
68922063,2018-12-31,2016-01-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1462936758463045,0.1462936758463045,0.1462936758463045,0.2807287433228846,0.38,17333.43596656966,0.1288,25,637.9060852778805,904.3667684910426,1447.0444875053824,1000.0670957626533,2544.227883298203,637.9060852778805,904.3667684910426,1447.0444875053824,1000.0670957626533,2544.227883298203,B - Moderate,10-15%,debt_consolidation,B,00-10,60 months,MORTGAGE,MD,1,0,35000,0.38,1945.7058887558508
130259457,2018-12-31,2018-03-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1913770585553211,0.1913770585553211,0.1913770585553211,0.5945654560581757,0.46,11741.09877522061,0.1358,51,682.3555302364921,967.527015674506,1548.551272198306,1070.007356989754,2724.4902767920203,682.3555302364921,967.527015674506,1548.551272198306,1070.007356989754,2724.4902767920203,C - Watch,15-20%,credit_card,C,00-10,60 months,MORTGAGE,NC,0,0,13200,0.46,1162.04149954791
78991960,2018-12-31,2016-05-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2496591956255188,0.2496591956255188,0.2496591956255188,0.1127941395662034,0.38,2729.6425559017625,0.0697,5,79.77251462135848,115.0776007513461,190.2407171335329,128.57261692739465,358.84449878527715,79.77251462135848,115.0776007513461,190.2407171335329,128.57261692739465,358.84449878527715,D - High,20-25%,debt_consolidation,B,20-30,36 months,RENT,CO,0,0,18000,0.38,1707.6688980785489
109351871,2018-12-31,2017-06-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1311719051026586,0.1311719051026586,0.1311719051026586,0.1901570905739555,0.32,3281.581740495381,0.1261999999999999,18,91.28536640668874,129.410475008159,207.04728388258928,143.10091093654603,363.96759783714106,91.28536640668874,129.410475008159,207.04728388258928,143.10091093654603,363.96759783714106,B - Moderate,10-15%,debt_consolidation,A-,10-20,36 months,RENT,CA,0,0,6000,0.32,251.85005779710465
91685162,2018-12-31,2016-10-01,Stage 1,No SICR proxy,No SICR proxy,0,0.0852319318273173,0.0852319318273173,0.0852319318273173,0.0715486253681826,0.28,1435.438385417904,0.0699,10,19.650657249526173,27.89339878133457,44.7287880953335,30.865834880063044,78.96838804616056,19.650657249526173,27.89339878133457,44.7287880953335,30.865834880063044,78.96838804616056,A - Low,<=10%,debt_consolidation,A+,10-20,36 months,MORTGAGE,WI,0,0,4800,0.28,114.55171637591448
85548116,2018-12-31,2016-08-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1462936758463045,0.1462936758463045,0.1462936758463045,0.344122605077819,0.38,9275.290012857971,0.1399,32,339.61404604132576,481.48781728716585,770.4496000665849,532.4471972951446,1354.7599211879349,339.61404604132576,481.48781728716585,770.4496000665849,532.4471972951446,1354.7599211879349,B - Moderate,10-15%,major_purchase,B,00-10,60 months,OWN,WA,0,0,15000,0.38,833.873952323936
126433082,2018-12-31,2018-01-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1913770585553211,0.1913770585553211,0.1913770585553211,0.3576018395649523,0.38,15261.657699334335,0.1042,25,743.5054031578084,1054.1194583182655,1686.8063768853206,1165.699079685961,2966.477818184913,743.5054031578084,1054.1194583182655,1686.8063768853206,1165.699079685961,2966.477818184913,C - Watch,15-20%,debt_consolidation,B,10-20,36 months,RENT,MD,0,0,21000,0.38,1527.1889272714627
125343885,2018-12-31,2017-12-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.3317074291315068,0.3317074291315068,0.3317074291315068,0.5533850397219799,0.46,14890.41848201666,0.2485,24,2275.4436050386826,3122.3179330929,4706.570598091757,3391.349950134482,7338.650124858047,1432.5261226291418,2033.7171578770344,3263.2697305324964,2250.926645753716,5780.323365371358,E - Very High,>25%,debt_consolidation,C,30-40,36 months,MORTGAGE,SC,0,0,20000,0.46,3051.7083480098627
58310333,2018-12-31,2015-08-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2496591956255188,0.2496591956255188,0.2496591956255188,0.3804196901275202,0.38,7312.197236884909,0.1699,20,669.9094249499732,933.6448100293968,1448.055111124479,1022.687077541254,2391.1869715322377,451.3567890389276,640.2103216335623,1025.376285651239,708.1737827487863,1807.0204734105005,D - High,20-25%,debt_consolidation,B,20-30,60 months,RENT,CA,1,0,17000,0.38,1612.7984037408517
85689623,2018-12-31,2016-07-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2056294882353393,0.2056294882353393,0.2056294882353393,0.4482702807245442,0.38,14052.043198317428,0.2569,31,1338.1590551763325,1842.4522369597785,2798.642792397391,2005.8558985516647,4455.58571869063,688.3218127860034,976.439947346879,1564.18676919752,1080.158932625408,2757.2297756008597,D - High,20-25%,debt_consolidation,B,20-30,60 months,MORTGAGE,WA,0,0,21000,0.38,1640.9233161180082
113922317,2018-12-31,2017-07-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.3317074291315068,0.3317074291315068,0.3317074291315068,0.4717204052394421,0.38,4477.550991186587,0.2291,19,496.82240155900587,690.5514837202487,1065.1402201032338,755.1393054918085,1734.8024060420298,358.63548783237,509.0833050691695,816.6699516227965,563.4127941220562,1445.713661688531,E - Very High,>25%,debt_consolidation,B,30-40,36 months,RENT,TX,0,0,7325,0.38,923.3076289875492
76012560,2018-12-31,2016-03-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2203391130888445,0.2203391130888445,0.2203391130888445,0.0603276737180434,0.46,585.9134194416947,0.1199,3,11.040409252937067,15.958088431742745,26.47122639576328,17.84872104592703,50.2209868925468,11.040409252937067,15.958088431742745,26.47122639576328,17.84872104592703,50.2209868925468,D - High,20-25%,debt_consolidation,C,00-10,36 months,OWN,MN,0,0,6000,0.46,608.135952125211
75961982,2018-12-31,2016-03-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.2203391130888445,0.2203391130888445,0.2203391130888445,0.4288003507186183,0.46,12208.781673472631,0.2657,27,1371.8794769387089,1896.3324278544776,2899.8186274565733,2068.536035117636,4670.193466497489,773.1897002423224,1096.958757480895,1757.653131537401,1213.5669924092356,3099.9768949834825,D - High,20-25%,major_purchase,C,10-20,60 months,MORTGAGE,FL,1,0,20000,0.46,2027.11984041737
85726608,2018-12-31,2016-07-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1913770585553211,0.1913770585553211,0.1913770585553211,0.1165434381175907,0.38,2180.6982480017778,0.1349,7,64.78596987413714,92.676255777423,150.75282822260078,103.01185600322457,274.1435748470779,64.78596987413714,92.676255777423,150.75282822260078,103.01185600322457,274.1435748470779,C - Watch,15-20%,moving,B,10-20,36 months,RENT,CT,0,0,9600,0.38,698.1435096098115
69454108,2018-12-31,2016-01-01,Stage 2,High-risk/watchlist origination proxy,High-risk/watchlist origination proxy,0,0.3317074291315068,0.3317074291315068,0.3317074291315068,0.0330280279794297,0.46,657.2315894575622,0.1199,1,6.701731668688694,9.89146536172668,17.12812120964968,11.222169269751731,36.47523638491218,6.701731668688694,9.89146536172668,17.12812120964968,11.222169269751731,36.47523638491218,E - Very High,>25%,debt_consolidation,C,20-30,36 months,RENT,GA,0,0,20000,0.46,3051.7083480098627
97393517,2018-12-31,2017-01-01,Stage 1,No SICR proxy,No SICR proxy,0,0.0852319318273173,0.0852319318273173,0.0852319318273173,0.091997775216158,0.28,4555.226058801552,0.0532,13,74.61313723480157,105.75261219392148,169.13038781351793,116.9261348549526,297.07776523654985,74.61313723480157,105.75261219392148,169.13038781351793,116.9261348549526,297.07776523654985,A - Low,<=10%,major_purchase,A+,00-10,36 months,MORTGAGE,AL,0,0,12000,0.28,286.3792909397862
77538891,2018-12-31,2016-04-01,Stage 1,No SICR proxy,No SICR proxy,0,0.1462936758463045,0.1462936758463045,0.1462936758463045,0.0513569422088376,0.38,2382.565626952048,0.0532,4,32.10706641008273,46.00169507906829,75.02959580132489,51.17447595928461,137.05559988348753,32.10706641008273,46.00169507906829,75.02959580132489,51.17447595928461,137.05559988348753,B - Moderate,10-15%,debt_consolidation,B,00-10,36 months,MORTGAGE,AR,0,0,20000,0.38,1111.8319364319148
